Calories,Protein,Fat,Carbs,Meal,Course,Healthy,Special Nutrition,Cooking Methods,"time, mins",Vegetables,Fruits,Meat,Seafood,Mushrooms,Dairy,Grains,Nuts
131.0,3.0,0.0,30.0,4,1,0,2,0,50,1,1,0,0,0,0,1,0
308.0,24.0,10.0,34.0,4,5,0,2,3,10,1,0,1,0,0,1,0,0
107.0,13.0,5.0,5.0,0,2,0,2,0,30,1,0,0,0,1,1,0,0
123.0,11.0,8.0,2.0,0,6,0,2,0,40,1,0,0,0,0,1,0,0
318.0,24.0,14.0,25.0,4,2,0,2,0,10,1,0,1,0,0,0,0,0
138.0,4.0,0.0,31.0,4,1,1,2,2,130,0,0,0,0,0,1,0,0
63.0,3.0,3.0,8.0,3,0,0,2,6,20,1,1,0,0,0,1,0,0
134.0,7.0,9.0,7.0,3,0,0,2,0,45,1,1,0,0,0,1,0,0
267.0,5.0,12.0,38.0,4,4,0,2,0,55,1,0,0,0,0,0,0,0
295.0,3.0,12.0,48.0,4,1,0,2,0,40,0,1,0,0,0,1,0,0
574.0,37.0,41.0,16.0,4,5,0,2,10,730,0,0,1,0,0,0,1,0
664.0,41.0,50.0,11.0,4,6,0,2,4,140,1,1,0,1,0,0,1,0
41.0,1.0,0.0,10.0,4,4,0,2,6,20,1,1,0,0,0,0,0,0
191.0,15.0,2.0,29.0,4,2,0,2,4,50,1,1,1,0,1,0,1,0
156.0,3.0,9.0,18.0,4,1,0,2,2,40,0,0,0,0,0,0,1,0
210.0,17.0,11.0,10.0,4,2,0,2,0,40,1,0,1,0,1,0,0,0
232.0,12.0,13.0,16.0,4,2,0,2,0,45,0,0,1,0,0,1,0,0
478.0,14.0,35.0,23.0,3,2,0,2,3,25,1,0,1,0,0,0,0,0
153.0,1.0,4.0,28.0,4,1,0,2,9,10,0,0,0,0,0,0,0,0
258.0,19.0,12.0,17.0,4,2,0,2,1,35,1,0,0,1,0,0,1,0
346.0,19.0,13.0,39.0,2,2,0,2,3,255,1,0,1,0,0,0,0,0
175.0,24.0,4.0,11.0,2,2,0,2,1,30,1,0,1,0,0,0,0,0
777.0,37.0,38.0,73.0,4,2,0,2,3,25,1,0,1,0,0,1,1,0
513.0,25.0,19.0,64.0,4,2,0,2,0,5,1,0,1,0,0,1,1,0
742.0,33.0,49.0,43.0,2,2,0,2,0,30,1,0,1,0,0,1,0,0
374.0,30.0,21.0,16.0,2,2,0,2,3,150,1,0,1,0,0,0,0,0
602.0,28.0,38.0,38.0,2,2,0,2,3,25,1,1,1,0,0,1,0,0
467.0,24.0,20.0,48.0,2,2,0,2,1,45,0,0,1,0,0,0,0,0
435.0,34.0,21.0,30.0,2,2,0,2,6,35,1,1,1,0,0,1,0,0
243.0,14.0,16.0,11.0,1,2,0,2,6,35,1,0,1,0,0,0,0,0
229.0,15.0,16.0,5.0,2,2,0,2,3,10,0,0,1,0,0,0,0,0
305.0,21.0,15.0,20.0,2,2,0,2,3,275,1,0,1,0,0,0,1,0
1077.0,39.0,78.0,59.0,2,2,0,2,3,120,1,0,1,0,0,0,0,0
605.0,31.0,16.0,84.0,2,2,0,2,3,40,1,0,1,0,1,0,0,0
386.0,16.0,27.0,21.0,2,5,0,2,10,140,1,1,1,0,1,0,1,0
556.0,26.0,37.0,32.0,4,2,0,2,0,120,1,0,1,0,0,0,1,0
408.0,35.0,23.0,18.0,4,2,0,2,10,320,1,0,1,0,0,0,1,1
349.0,4.0,17.0,48.0,4,1,0,2,0,200,0,1,0,0,0,0,1,1
487.0,34.0,34.0,5.0,2,2,0,2,1,275,1,0,1,0,0,0,0,0
661.0,37.0,44.0,28.0,4,2,0,2,0,300,0,0,1,0,0,0,0,0
503.0,21.0,36.0,21.0,4,6,0,2,0,591,1,0,1,0,0,0,0,1
225.0,26.0,6.0,17.0,4,6,0,2,10,315,0,0,1,0,0,0,0,0
238.0,20.0,5.0,29.0,4,5,1,2,3,260,0,0,1,0,0,0,0,0
501.0,32.0,6.0,80.0,2,2,0,2,4,425,0,0,1,0,0,0,0,0
271.0,10.0,10.0,39.0,4,5,0,2,9,500,1,0,1,0,1,1,1,0
254.0,23.0,15.0,5.0,4,2,0,2,10,510,1,0,1,0,0,0,0,0
458.0,40.0,23.0,21.0,4,2,0,2,10,495,1,0,1,0,0,0,0,0
360.0,28.0,25.0,4.0,4,2,0,2,7,670,1,0,1,0,0,0,0,0
389.0,24.0,26.0,14.0,4,2,0,2,7,420,1,1,1,0,0,0,0,0
444.0,4.0,22.0,63.0,4,1,0,2,6,210,0,1,0,0,0,0,1,1
151.0,0.0,0.0,39.0,2,4,1,2,10,400,0,1,0,0,0,0,0,0
670.0,28.0,55.0,14.0,4,2,0,2,7,260,1,0,1,0,0,0,1,0
386.0,27.0,29.0,3.0,4,2,0,2,10,515,0,0,1,0,0,0,0,0
562.0,26.0,21.0,66.0,4,2,0,2,1,345,1,0,1,0,1,0,0,0
169.0,7.0,4.0,27.0,4,4,0,2,7,315,1,0,1,0,0,0,0,0
589.0,34.0,10.0,90.0,2,2,0,2,6,395,0,1,1,0,0,0,0,0
485.0,45.0,27.0,15.0,4,6,0,2,7,220,1,0,1,0,0,0,0,0
409.0,34.0,19.0,27.0,4,2,0,2,7,305,0,0,1,0,0,0,0,0
544.0,23.0,36.0,30.0,4,2,0,2,7,185,0,0,1,0,0,0,0,0
501.0,24.0,30.0,32.0,4,2,0,2,0,265,0,0,1,0,0,0,0,0
218.0,1.0,1.0,57.0,4,1,1,2,10,250,0,1,0,0,0,0,1,1
364.0,12.0,12.0,54.0,4,4,0,2,1,840,1,0,1,0,0,0,0,0
207.0,10.0,2.0,38.0,4,4,1,2,10,490,1,0,1,0,0,0,0,0
363.0,19.0,9.0,54.0,4,4,1,2,1,360,1,0,1,0,0,0,0,0
254.0,6.0,4.0,51.0,4,4,1,2,10,280,1,0,0,0,0,0,0,0
405.0,22.0,15.0,46.0,4,2,0,2,0,415,1,0,1,0,0,1,0,0
200.0,19.0,7.0,18.0,4,2,1,2,7,255,1,0,1,0,0,0,0,0
431.0,30.0,30.0,9.0,4,2,0,2,10,195,0,0,1,0,0,0,0,0
344.0,21.0,18.0,23.0,4,2,1,2,7,430,0,0,1,0,0,0,0,0
364.0,23.0,3.0,60.0,4,2,0,2,7,250,0,0,1,0,0,0,0,0
1035.0,39.0,76.0,50.0,4,2,0,2,10,250,0,0,1,0,0,0,0,0
292.0,22.0,19.0,9.0,4,2,0,2,6,390,1,0,1,0,0,0,0,0
306.0,17.0,18.0,20.0,2,5,1,2,10,390,1,0,1,0,0,0,1,0
453.0,29.0,21.0,13.0,4,5,0,2,10,405,1,0,1,0,0,0,0,0
825.0,42.0,63.0,21.0,4,4,0,2,4,525,1,0,1,0,0,0,0,0
832.0,40.0,66.0,40.0,4,2,0,2,10,282,1,0,1,0,0,0,1,0
124.0,3.0,7.0,13.0,4,5,0,2,10,330,0,0,1,0,0,0,1,0
778.0,55.0,57.0,8.0,4,2,0,2,10,350,1,0,1,0,1,0,1,0
252.0,25.0,11.0,13.0,4,2,0,2,10,375,1,0,1,0,0,0,0,0
576.0,44.0,30.0,30.0,1,5,0,2,10,260,1,0,1,0,0,0,1,0
376.0,22.0,27.0,10.0,4,2,1,2,10,305,1,0,1,0,1,1,0,0
719.0,39.0,33.0,66.0,4,2,0,2,3,530,1,0,1,0,1,0,1,0
364.0,20.0,16.0,39.0,2,5,0,2,10,370,1,0,1,0,0,0,1,0
444.0,30.0,13.0,54.0,4,5,0,2,2,225,1,0,1,0,1,0,1,0
209.0,15.0,12.0,9.0,4,2,0,2,10,615,0,0,1,0,0,0,0,0
802.0,53.0,33.0,74.0,4,4,0,2,10,1420,1,0,1,0,0,0,0,0
283.0,19.0,4.0,43.0,4,6,0,2,10,265,1,1,1,0,0,0,0,0
417.0,24.0,3.0,70.0,4,6,0,2,7,250,0,1,1,0,0,0,0,0
245.0,16.0,13.0,18.0,4,6,0,2,10,285,1,0,1,0,0,1,0,0
27.0,1.0,0.0,6.0,2,5,1,2,10,530,1,0,1,0,0,0,0,0
262.0,19.0,13.0,17.0,4,2,0,2,3,235,1,0,1,0,0,0,1,0
468.0,100.0,3.0,6.0,4,2,1,2,10,490,1,0,1,0,0,0,0,0
345.0,16.0,18.0,33.0,2,5,0,2,10,570,1,0,1,0,0,0,0,0
746.0,28.0,51.0,46.0,0,6,0,2,3,220,1,0,1,0,0,1,1,0
496.0,5.0,25.0,69.0,4,1,0,2,0,500,0,1,0,0,0,0,1,0
232.0,11.0,17.0,10.0,3,4,0,2,7,190,1,0,1,0,0,1,0,0
120.0,9.0,8.0,3.0,3,0,0,2,7,250,0,0,1,0,0,1,0,0
578.0,31.0,14.0,81.0,3,2,0,2,7,370,0,0,1,0,0,0,0,0
634.0,28.0,42.0,37.0,2,5,0,2,2,410,1,0,1,0,0,1,0,0
480.0,31.0,33.0,17.0,4,2,0,2,6,270,1,0,1,0,0,1,0,0
400.0,27.0,12.0,49.0,4,5,0,2,10,255,1,0,1,0,0,0,0,0
280.0,2.0,7.0,55.0,4,4,0,2,1,150,1,0,0,0,0,0,1,0
396.0,2.0,8.0,78.0,4,4,0,2,10,195,1,1,0,0,0,0,1,1
327.0,33.0,4.0,40.0,2,5,0,2,10,505,1,0,1,0,0,0,1,0
286.0,26.0,15.0,10.0,4,2,0,2,3,135,0,0,1,0,0,0,1,0
223.0,22.0,14.0,1.0,4,2,0,2,9,610,1,0,1,0,0,0,1,0
293.0,28.0,17.0,4.0,4,2,0,2,6,735,0,0,1,0,0,0,0,0
323.0,15.0,26.0,10.0,4,4,0,2,3,170,1,0,1,0,0,1,0,0
278.0,16.0,4.0,43.0,4,4,0,2,1,1005,1,0,1,0,0,0,0,0
652.0,59.0,34.0,32.0,2,2,0,2,4,260,1,0,1,0,1,1,0,0
243.0,15.0,15.0,13.0,4,4,0,2,3,140,1,0,1,0,0,1,0,0
336.0,9.0,29.0,21.0,0,4,0,2,2,250,0,0,0,0,0,1,0,0
443.0,4.0,19.0,66.0,4,1,0,2,0,40,0,1,0,0,0,0,0,1
610.0,32.0,51.0,9.0,4,2,0,2,9,255,0,0,1,0,0,1,0,0
414.0,30.0,29.0,6.0,2,5,0,2,2,45,1,0,1,0,0,0,0,0
261.0,27.0,6.0,24.0,4,2,0,2,10,555,1,0,1,0,1,0,0,0
362.0,25.0,10.0,42.0,4,5,0,2,10,400,1,0,1,0,0,0,0,0
345.0,22.0,15.0,33.0,4,5,0,2,10,375,1,0,1,0,0,1,0,0
484.0,36.0,21.0,35.0,4,2,0,2,10,190,0,0,1,0,0,1,0,0
189.0,30.0,2.0,14.0,4,2,1,2,10,310,1,0,1,0,1,0,0,0
246.0,14.0,10.0,26.0,4,4,0,2,1,300,0,0,1,0,0,0,1,0
208.0,17.0,8.0,18.0,4,2,0,2,6,420,1,0,1,0,0,1,1,0
282.0,22.0,7.0,32.0,4,2,0,2,7,380,1,0,1,1,0,0,1,0
266.0,29.0,8.0,21.0,4,2,0,2,3,380,1,0,1,0,0,0,1,0
290.0,31.0,2.0,36.0,4,5,1,2,6,265,1,0,1,0,0,0,1,0
225.0,36.0,5.0,5.0,4,2,0,2,3,255,1,0,1,0,1,0,1,0
841.0,34.0,34.0,101.0,4,2,0,2,10,310,1,1,1,1,0,0,1,1
369.0,38.0,13.0,28.0,4,2,0,2,7,170,1,0,1,0,0,0,0,0
289.0,28.0,9.0,28.0,4,4,1,2,10,315,0,1,1,0,0,0,1,1
207.0,26.0,3.0,17.0,2,5,0,2,10,360,1,0,1,0,0,0,0,0
390.0,35.0,13.0,31.0,4,2,0,2,7,250,0,0,1,0,0,1,0,0
216.0,18.0,8.0,20.0,4,5,0,2,2,250,1,0,1,0,0,1,0,0
263.0,17.0,7.0,34.0,2,5,1,2,2,380,1,0,1,0,0,0,0,0
672.0,38.0,43.0,44.0,4,2,0,2,3,265,0,0,1,0,0,1,0,0
361.0,34.0,9.0,37.0,4,4,0,2,10,445,1,0,1,0,1,1,1,0
456.0,33.0,31.0,10.0,4,2,0,2,10,340,0,0,1,0,0,1,0,0
434.0,27.0,18.0,42.0,2,5,0,2,2,435,1,0,1,0,0,1,0,0
419.0,27.0,10.0,57.0,4,2,0,2,1,315,1,1,1,0,0,0,1,0
374.0,26.0,26.0,8.0,4,2,0,2,3,255,0,0,1,0,0,1,0,0
329.0,30.0,17.0,16.0,4,2,0,2,10,195,1,0,1,0,0,1,0,0
131.0,10.0,8.0,4.0,4,5,0,2,7,180,0,0,1,0,0,0,0,0
176.0,17.0,2.0,21.0,2,5,0,2,1,465,1,0,1,0,0,0,0,0
385.0,18.0,18.0,37.0,2,5,0,2,6,310,0,0,1,0,0,0,1,0
554.0,31.0,37.0,24.0,4,5,0,2,1,395,1,0,1,0,1,0,1,0
311.0,26.0,4.0,42.0,2,5,1,2,2,390,0,0,1,0,0,0,0,0
315.0,25.0,11.0,30.0,4,5,0,2,10,450,1,0,1,0,0,0,0,0
447.0,24.0,33.0,13.0,4,5,0,2,10,400,1,0,1,0,0,0,1,0
669.0,49.0,31.0,52.0,4,2,0,2,10,315,1,0,1,0,0,0,0,0
356.0,30.0,8.0,38.0,4,2,0,2,1,425,0,0,1,0,0,0,0,0
265.0,23.0,12.0,12.0,4,2,1,2,10,450,1,0,1,0,0,0,0,0
273.0,19.0,8.0,33.0,4,5,1,2,10,505,1,0,1,0,0,0,0,0
305.0,22.0,10.0,30.0,4,5,0,2,10,260,1,0,1,0,0,0,0,0
117.0,3.0,8.0,10.0,4,1,0,2,2,160,0,0,0,0,0,0,0,1
76.0,0.0,0.0,20.0,4,4,1,2,10,250,0,1,0,0,0,0,1,1
235.0,21.0,8.0,20.0,4,2,0,2,10,450,1,1,1,0,0,0,1,0
346.0,10.0,22.0,28.0,3,0,0,2,7,125,0,0,1,0,0,0,0,0
381.0,33.0,18.0,23.0,4,2,0,2,10,320,1,0,1,0,0,1,1,0
266.0,11.0,9.0,38.0,2,5,0,2,10,530,1,0,1,0,0,1,1,0
617.0,32.0,39.0,31.0,4,2,0,2,4,455,1,0,1,0,0,1,1,0
269.0,13.0,10.0,33.0,4,2,0,2,9,485,1,1,1,0,0,0,0,0
340.0,28.0,20.0,11.0,4,2,0,2,2,980,1,0,1,0,0,0,0,0
851.0,60.0,58.0,25.0,4,6,0,2,10,260,1,0,1,0,1,0,0,0
471.0,25.0,13.0,68.0,4,4,0,2,3,200,1,0,1,0,0,0,0,0
740.0,23.0,41.0,71.0,4,2,0,2,7,245,0,1,1,0,0,0,0,0
164.0,15.0,4.0,17.0,4,2,0,2,1,260,0,1,1,0,0,0,0,0
85.0,0.0,0.0,22.0,4,4,0,2,6,230,0,1,0,0,0,0,1,0
401.0,60.0,2.0,34.0,4,2,1,2,6,430,0,1,1,0,0,0,0,0
430.0,31.0,14.0,49.0,4,5,0,2,6,365,0,0,1,0,0,1,1,0
193.0,3.0,15.0,14.0,4,4,1,2,9,125,1,0,0,0,0,1,0,0
354.0,6.0,27.0,26.0,4,4,0,2,7,255,1,0,0,0,0,1,0,0
302.0,22.0,18.0,12.0,2,5,0,2,9,165,1,0,1,0,1,1,0,0
385.0,17.0,18.0,38.0,2,4,0,2,0,315,1,0,1,0,1,0,1,0
832.0,50.0,50.0,46.0,4,2,0,2,6,310,0,0,1,0,0,1,0,0
336.0,33.0,17.0,11.0,4,2,0,2,7,490,0,0,1,0,1,0,0,0
553.0,22.0,19.0,74.0,2,5,0,2,10,420,1,0,1,0,0,1,1,0
404.0,40.0,19.0,9.0,4,2,0,2,1,505,1,0,1,0,0,0,1,0
330.0,2.0,14.0,50.0,4,1,0,2,0,240,0,1,0,0,0,0,0,0
571.0,34.0,42.0,14.0,0,6,0,2,3,375,0,0,1,0,0,1,0,0
712.0,41.0,46.0,36.0,4,2,0,2,6,5,0,0,1,0,1,1,1,0
415.0,50.0,7.0,32.0,4,2,0,2,10,315,1,0,1,0,0,0,1,0
581.0,59.0,35.0,3.0,4,2,0,2,9,310,1,0,1,0,0,0,0,0
292.0,36.0,14.0,3.0,4,2,1,2,10,490,1,0,1,0,0,0,0,0
358.0,39.0,18.0,8.0,4,2,0,2,3,505,0,0,1,0,0,1,1,0
250.0,11.0,15.0,18.0,2,5,0,2,0,315,1,0,1,0,0,1,0,0
264.0,19.0,5.0,38.0,4,5,0,2,10,500,1,0,1,0,1,0,1,0
129.0,10.0,9.0,2.0,0,6,0,2,9,20,1,1,0,0,1,1,0,0
511.0,4.0,19.0,85.0,4,1,0,2,0,190,0,1,0,0,0,0,1,1
337.0,10.0,22.0,25.0,4,4,0,2,2,195,1,0,0,0,0,1,0,0
96.0,3.0,1.0,21.0,4,6,0,2,7,285,1,0,0,0,1,0,1,0
386.0,31.0,15.0,31.0,4,2,1,2,10,500,1,0,1,0,0,0,0,0
367.0,17.0,17.0,36.0,4,2,0,2,6,375,1,0,1,0,0,0,1,0
272.0,6.0,17.0,23.0,4,4,0,2,3,310,1,0,0,0,0,1,0,0
179.0,3.0,16.0,5.0,4,4,0,2,10,125,1,0,1,0,0,0,0,0
102.0,3.0,2.0,19.0,4,4,1,2,10,370,1,0,1,0,0,0,0,0
200.0,10.0,9.0,21.0,4,2,1,2,10,195,1,0,1,0,0,0,0,0
326.0,23.0,16.0,25.0,4,6,0,2,6,565,1,0,1,0,0,0,0,0
188.0,14.0,9.0,15.0,2,2,0,2,3,385,0,0,1,0,0,0,0,0
384.0,22.0,13.0,47.0,4,5,0,2,10,515,1,0,1,0,1,0,0,0
406.0,33.0,8.0,55.0,4,5,1,2,6,275,1,0,1,0,0,1,0,0
524.0,30.0,34.0,29.0,2,5,0,2,7,535,1,0,1,0,0,1,0,0
553.0,37.0,37.0,18.0,4,5,0,2,6,450,1,0,1,0,0,1,0,0
360.0,26.0,20.0,18.0,4,2,0,2,10,485,0,0,1,0,0,0,0,0
391.0,16.0,4.0,71.0,4,5,0,2,1,495,1,0,1,0,0,0,1,0
305.0,21.0,10.0,32.0,2,4,0,2,2,503,1,0,1,0,0,0,0,0
318.0,18.0,6.0,50.0,2,2,1,2,10,730,1,0,1,0,0,0,0,0
596.0,20.0,34.0,58.0,2,5,0,2,10,690,1,0,1,0,0,1,1,0
382.0,31.0,24.0,10.0,4,2,0,2,1,430,0,1,1,0,0,0,0,0
380.0,21.0,10.0,55.0,4,5,0,2,10,380,1,0,1,0,0,0,1,0
491.0,36.0,24.0,29.0,4,2,0,2,7,290,0,0,1,0,0,0,1,0
308.0,37.0,13.0,2.0,4,2,0,2,10,390,1,0,1,0,0,0,0,0
296.0,12.0,3.0,57.0,4,4,1,2,10,500,0,0,1,0,0,0,0,0
337.0,29.0,17.0,16.0,4,2,0,2,7,240,1,0,1,0,0,0,1,0
543.0,31.0,24.0,52.0,4,5,0,2,10,795,1,0,1,0,0,0,0,0
318.0,39.0,16.0,2.0,2,2,1,2,1,255,1,0,1,0,0,0,0,0
619.0,40.0,26.0,53.0,4,2,0,2,1,320,1,0,1,0,1,1,0,0
233.0,5.0,7.0,37.0,2,2,0,1,4,260,1,1,1,0,0,0,0,0
383.0,15.0,31.0,8.0,4,2,1,2,10,310,0,0,1,0,0,0,0,0
491.0,27.0,16.0,69.0,4,2,0,2,6,310,1,1,1,0,0,0,0,0
209.0,13.0,8.0,19.0,4,2,0,2,10,290,1,1,1,0,0,0,1,0
371.0,26.0,20.0,25.0,4,2,0,2,10,370,1,0,1,0,0,0,0,0
438.0,27.0,17.0,46.0,4,5,0,2,10,460,1,0,1,0,1,0,0,0
327.0,20.0,8.0,45.0,4,5,0,2,10,275,1,1,1,0,0,0,1,0
251.0,16.0,5.0,28.0,4,5,0,2,10,400,1,0,1,0,1,0,0,0
245.0,37.0,9.0,4.0,4,2,0,2,10,380,0,0,1,0,0,0,0,0
446.0,31.0,20.0,36.0,4,2,0,2,6,270,0,0,1,0,0,1,0,0
205.0,20.0,13.0,3.0,4,2,0,2,10,375,1,0,1,0,0,0,0,0
192.0,30.0,7.0,1.0,4,2,1,2,1,210,1,1,1,0,0,0,0,0
526.0,39.0,40.0,2.0,4,2,0,2,9,315,0,1,1,0,0,0,0,0
492.0,32.0,39.0,1.0,4,2,1,2,9,495,0,0,1,0,0,0,0,1
584.0,41.0,32.0,33.0,3,0,0,2,10,125,1,0,1,0,0,1,0,0
259.0,18.0,9.0,27.0,2,5,0,2,10,380,1,0,1,0,0,0,0,0
930.0,37.0,56.0,53.0,4,5,0,2,10,390,1,0,1,0,0,0,0,0
222.0,15.0,6.0,26.0,2,4,0,2,10,680,1,0,1,0,0,0,0,0
147.0,27.0,2.0,5.0,4,2,1,2,7,255,1,1,1,0,0,0,0,0
647.0,19.0,42.0,50.0,2,5,0,2,3,390,1,0,1,0,0,1,1,0
198.0,15.0,11.0,10.0,4,2,0,2,10,490,0,0,1,0,1,0,0,0
432.0,18.0,25.0,34.0,4,2,0,2,1,210,0,0,0,0,0,1,1,0
563.0,57.0,33.0,7.0,4,2,0,2,10,725,0,0,1,0,0,0,0,0
227.0,20.0,13.0,6.0,4,2,0,2,10,430,1,0,1,0,0,0,1,0
40.0,1.0,2.0,4.0,4,6,0,1,10,385,1,0,0,0,0,0,1,0
470.0,9.0,28.0,48.0,4,4,0,2,1,150,1,0,1,0,0,1,0,0
351.0,40.0,3.0,54.0,4,2,0,1,10,130,1,0,0,0,0,0,0,0
450.0,29.0,33.0,7.0,4,2,0,2,10,250,0,0,1,0,0,0,0,0
465.0,30.0,13.0,57.0,4,2,0,2,10,385,1,0,1,0,0,0,1,0
208.0,12.0,2.0,36.0,2,4,0,1,10,210,1,0,0,0,0,0,0,0
333.0,61.0,5.0,9.0,4,2,0,2,10,470,1,0,1,0,0,0,1,0
122.0,3.0,1.0,31.0,4,5,1,2,10,510,1,1,0,0,0,0,1,0
272.0,22.0,9.0,27.0,4,2,0,2,10,450,1,0,1,0,0,0,1,0
340.0,18.0,2.0,62.0,4,2,1,2,10,210,1,0,1,0,0,0,1,0
401.0,41.0,5.0,52.0,4,2,0,2,9,370,1,0,1,0,0,0,0,0
348.0,20.0,4.0,61.0,4,2,1,2,3,512,1,0,1,0,0,0,0,0
450.0,28.0,13.0,55.0,4,2,0,2,3,270,1,0,1,0,0,0,1,0
186.0,33.0,3.0,5.0,4,2,1,2,3,375,1,1,1,0,0,0,0,0
284.0,21.0,6.0,38.0,4,2,1,2,6,330,1,1,1,0,0,0,1,1
545.0,21.0,41.0,29.0,4,2,0,2,10,275,1,0,1,1,0,1,0,1
312.0,20.0,4.0,51.0,4,2,0,2,10,520,1,0,1,0,0,0,0,0
252.0,22.0,5.0,31.0,4,4,1,2,6,675,0,0,1,0,0,0,0,0
208.0,5.0,8.0,30.0,0,6,1,2,6,482,0,0,0,0,0,1,0,0
208.0,4.0,6.0,37.0,0,2,1,2,2,370,0,1,0,0,0,0,1,0
522.0,65.0,21.0,15.0,4,6,0,2,10,530,1,0,1,0,0,0,1,0
211.0,11.0,7.0,19.0,2,5,0,2,1,810,1,0,1,0,0,0,0,0
241.0,21.0,9.0,18.0,4,5,0,2,10,510,1,0,1,0,1,0,0,0
355.0,22.0,15.0,33.0,2,4,0,2,10,265,1,0,1,0,0,1,0,0
366.0,23.0,4.0,61.0,2,5,0,2,1,260,1,0,1,0,0,1,0,0
200.0,2.0,8.0,31.0,4,1,0,2,3,255,0,1,0,0,0,0,1,0
654.0,7.0,27.0,101.0,4,1,0,2,0,180,0,1,0,0,0,1,1,1
270.0,7.0,10.0,39.0,0,6,0,2,6,400,0,1,0,0,0,1,1,0
161.0,3.0,8.0,21.0,4,1,0,2,2,180,0,0,0,0,0,1,0,0
238.0,22.0,12.0,11.0,4,2,0,2,10,385,1,0,1,0,0,0,1,0
430.0,40.0,25.0,9.0,4,2,0,2,3,490,1,0,1,0,0,0,1,0
678.0,41.0,33.0,53.0,4,2,0,2,1,55,0,0,1,0,1,1,0,1
367.0,38.0,21.0,6.0,4,2,0,2,10,380,1,0,1,0,0,0,0,0
642.0,63.0,31.0,17.0,4,6,0,2,1,285,0,0,1,0,1,0,1,0
251.0,20.0,11.0,8.0,2,2,0,2,10,255,1,0,1,0,0,0,0,0
429.0,27.0,27.0,177.0,4,2,0,2,3,510,0,0,1,0,0,1,0,0
222.0,20.0,11.0,12.0,4,2,0,2,9,490,0,1,1,0,0,0,0,0
366.0,24.0,14.0,38.0,4,2,0,2,10,795,1,1,1,0,0,0,0,0
614.0,35.0,31.0,42.0,4,6,0,2,3,525,1,0,1,0,1,1,0,0
226.0,17.0,13.0,11.0,2,5,0,2,7,465,1,0,1,0,0,0,0,0
457.0,38.0,33.0,5.0,4,2,0,2,10,250,1,0,1,0,0,0,0,0
579.0,42.0,20.0,57.0,4,2,0,2,3,490,1,0,1,0,1,0,1,1
165.0,24.0,5.0,5.0,4,2,1,2,10,485,0,0,1,0,0,0,0,0
323.0,15.0,21.0,19.0,4,5,0,2,1,525,1,0,1,0,0,0,1,0
381.0,28.0,15.0,34.0,4,2,0,2,10,370,1,0,1,0,0,0,0,0
453.0,15.0,19.0,55.0,4,2,0,2,7,265,0,0,1,0,0,0,0,0
406.0,26.0,19.0,33.0,4,2,0,2,9,495,0,1,1,0,0,0,1,0
308.0,28.0,4.0,40.0,4,2,1,2,10,255,1,0,1,0,0,0,0,0
358.0,22.0,15.0,36.0,4,2,0,2,10,490,1,0,1,0,0,0,0,0
400.0,37.0,18.0,22.0,4,2,0,2,3,255,0,1,1,0,0,0,0,0
540.0,46.0,31.0,18.0,1,2,1,2,3,520,1,0,1,0,0,0,0,0
350.0,23.0,21.0,9.0,4,2,0,2,10,320,0,0,1,0,0,0,0,0
443.0,10.0,5.0,92.0,2,5,0,2,10,380,1,0,1,0,0,1,1,0
380.0,16.0,20.0,35.0,2,5,0,2,7,390,1,0,1,0,0,1,1,0
524.0,30.0,30.0,34.0,4,2,0,2,10,310,0,0,1,0,0,0,1,0
241.0,17.0,8.0,26.0,4,2,0,2,3,415,1,0,1,0,0,0,0,0
335.0,21.0,5.0,49.0,4,2,1,2,4,370,0,0,1,0,0,0,0,0
362.0,30.0,20.0,14.0,4,2,0,2,9,375,1,0,1,0,0,0,0,0
503.0,25.0,23.0,49.0,2,2,0,2,1,540,1,0,1,0,0,0,1,0
904.0,63.0,59.0,30.0,4,2,0,2,3,485,1,0,1,0,0,1,1,0
381.0,29.0,27.0,4.0,4,2,0,2,6,375,1,1,1,0,0,0,0,0
170.0,12.0,11.0,6.0,4,2,0,2,7,500,0,0,1,0,0,0,0,0
338.0,25.0,9.0,42.0,4,5,0,2,10,205,1,0,1,0,0,0,0,0
371.0,23.0,14.0,39.0,4,4,0,2,10,495,1,0,1,0,0,0,0,0
625.0,30.0,39.0,42.0,4,2,0,2,10,480,1,0,1,0,0,1,1,0
298.0,18.0,23.0,6.0,3,2,0,2,10,49,0,0,1,0,0,1,0,0
665.0,60.0,36.0,21.0,4,2,0,2,4,490,0,1,1,0,0,0,0,0
176.0,6.0,5.0,28.0,4,1,0,2,2,235,0,0,0,0,0,1,1,0
316.0,7.0,12.0,42.0,4,4,0,2,10,145,0,0,1,0,0,1,1,0
416.0,30.0,31.0,3.0,4,2,1,2,10,1325,0,0,1,0,0,0,0,0
332.0,20.0,18.0,21.0,4,2,0,2,10,510,1,0,1,0,0,0,0,0
285.0,26.0,14.0,11.0,4,6,0,2,10,445,0,1,1,0,0,0,0,0
345.0,19.0,28.0,4.0,4,2,0,2,7,495,1,0,1,0,0,0,0,0
388.0,24.0,24.0,18.0,4,2,0,2,3,255,1,0,1,0,0,1,1,0
479.0,28.0,11.0,63.0,4,2,0,2,10,185,1,0,0,1,0,0,1,0
148.0,23.0,2.0,8.0,4,2,1,2,6,380,1,0,1,0,0,0,0,0
